dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict
ds000164,sub-021,1,52,stroop,congruent,231.483,1.0,0.622,622.0,1.0,0.0
ds000164,sub-021,1,53,stroop,incongruent,237.484,1.0,0.78,780.0,1.0,1.0
ds000164,sub-021,1,54,stroop,neutral,240.486,1.0,0.766,766.0,1.0,0.0
ds000164,sub-021,1,55,stroop,congruent,246.487,1.0,0.59,590.0,1.0,0.0
ds000164,sub-021,1,56,stroop,congruent,249.489,1.0,0.684,684.0,1.0,0.0
ds000164,sub-021,1,57,stroop,neutral,252.49,1.0,0.728,728.0,1.0,0.0
ds000164,sub-021,1,58,stroop,incongruent,258.491,1.0,0.791,791.0,1.0,1.0
ds000164,sub-021,1,59,stroop,incongruent,261.493,1.0,0.72,720.0,1.0,1.0
ds000164,sub-021,1,60,stroop,congruent,264.494,1.0,0.707,707.0,1.0,0.0
ds000164,sub-021,1,61,stroop,incongruent,270.495,1.0,0.972,972.0,1.0,1.0
ds000164,sub-021,1,62,stroop,congruent,277.997,1.0,0.694,694.0,1.0,0.0
ds000164,sub-021,1,63,stroop,incongruent,282.499,1.0,1.158,1158.0,1.0,1.0
ds000164,sub-021,1,64,stroop,neutral,288.501,1.0,0.712,712.0,1.0,0.0
ds000164,sub-021,1,65,stroop,neutral,291.503,1.0,0.704,704.0,1.0,0.0
ds000164,sub-021,1,66,stroop,incongruent,296.004,1.0,0.674,674.0,1.0,1.0
ds000164,sub-021,1,67,stroop,congruent,300.505,1.0,0.673,673.0,1.0,0.0
ds000164,sub-021,1,68,stroop,congruent,303.507,1.0,0.821,821.0,1.0,0.0
ds000164,sub-021,1,69,stroop,incongruent,306.508,1.0,0.755,755.0,0.0,1.0
ds000164,sub-021,1,70,stroop,congruent,317.009,1.0,0.82,820.0,1.0,0.0
ds000164,sub-021,1,71,stroop,neutral,323.012,1.0,0.635,635.0,1.0,0.0
ds000164,sub-021,1,72,stroop,neutral,326.014,1.0,0.86,860.0,1.0,0.0
ds000164,sub-021,1,73,stroop,neutral,329.015,1.0,0.697,697.0,1.0,0.0
ds000164,sub-021,1,74,stroop,incongruent,332.016,1.0,0.866,866.0,1.0,1.0
ds000164,sub-021,1,75,stroop,incongruent,338.017,1.0,0.966,966.0,1.0,1.0
ds000164,sub-021,1,76,stroop,neutral,342.519,1.0,0.697,697.0,1.0,0.0
ds000164,sub-021,1,77,stroop,incongruent,345.521,1.0,0.883,883.0,1.0,1.0
ds000164,sub-021,1,78,stroop,incongruent,350.022,1.0,1.302,1302.0,0.0,1.0
ds000164,sub-021,1,79,stroop,neutral,353.024,1.0,0.769,769.0,1.0,0.0
ds000164,sub-021,1,80,stroop,incongruent,357.525,1.0,0.709,709.0,1.0,1.0
ds000164,sub-021,1,81,stroop,congruent,360.526,1.0,0.873,873.0,1.0,0.0
ds000164,sub-021,1,82,stroop,congruent,363.527,1.0,0.665,665.0,1.0,0.0
ds000164,sub-021,1,83,stroop,incongruent,368.028,1.0,0.742,742.0,1.0,1.0
ds000164,sub-021,1,84,stroop,incongruent,374.03,1.0,0.688,688.0,1.0,1.0
ds000164,sub-021,1,85,stroop,incongruent,377.032,1.0,0.902,902.0,1.0,1.0
ds000164,sub-021,1,86,stroop,congruent,383.033,1.0,0.927,927.0,1.0,0.0
ds000164,sub-021,1,87,stroop,congruent,387.535,1.0,0.805,805.0,1.0,0.0
ds000164,sub-021,1,88,stroop,neutral,392.036,1.0,0.694,694.0,1.0,0.0
ds000164,sub-021,1,89,stroop,congruent,401.038,1.0,1.084,1084.0,1.0,0.0
ds000164,sub-021,1,90,stroop,congruent,405.541,1.0,0.788,788.0,1.0,0.0
ds000164,sub-021,1,91,stroop,congruent,413.042,1.0,0.918,918.0,1.0,0.0
ds000164,sub-021,1,92,stroop,neutral,416.045,1.0,0.877,877.0,1.0,0.0
ds000164,sub-021,1,93,stroop,neutral,419.046,1.0,0.956,956.0,1.0,0.0
ds000164,sub-021,1,94,stroop,congruent,422.047,1.0,0.81,810.0,1.0,0.0
ds000164,sub-021,1,95,stroop,congruent,425.048,1.0,0.838,838.0,1.0,0.0
ds000164,sub-021,1,96,stroop,neutral,428.049,1.0,0.825,825.0,1.0,0.0
ds000164,sub-021,1,97,stroop,neutral,432.55,1.0,0.961,961.0,1.0,0.0
ds000164,sub-021,1,98,stroop,congruent,435.551,1.0,0.863,863.0,1.0,0.0
ds000164,sub-021,1,99,stroop,congruent,444.552,1.0,0.721,721.0,1.0,0.0
ds000164,sub-021,1,100,stroop,neutral,447.555,1.0,0.782,782.0,1.0,0.0
ds000164,sub-021,1,101,stroop,neutral,452.056,1.0,0.943,943.0,1.0,0.0
ds000164,sub-021,1,102,stroop,congruent,456.558,1.0,0.719,719.0,1.0,0.0
ds000164,sub-021,1,103,stroop,neutral,462.559,1.0,0.78,780.0,1.0,0.0
ds000164,sub-021,1,104,stroop,neutral,465.561,1.0,0.751,751.0,1.0,0.0
ds000164,sub-021,1,105,stroop,congruent,471.563,1.0,0.594,594.0,1.0,0.0
ds000164,sub-021,1,106,stroop,incongruent,476.065,1.0,1.537,1537.0,1.0,1.0
ds000164,sub-021,1,107,stroop,incongruent,480.566,1.0,0.706,706.0,1.0,1.0
ds000164,sub-021,1,108,stroop,neutral,486.568,1.0,0.733,733.0,1.0,0.0
ds000164,sub-021,1,109,stroop,incongruent,491.07,1.0,1.176,1176.0,1.0,1.0
ds000164,sub-021,1,110,stroop,neutral,494.071,1.0,0.827,827.0,1.0,0.0
ds000164,sub-021,1,111,stroop,congruent,498.572,1.0,0.576,576.0,1.0,0.0
ds000164,sub-021,1,112,stroop,neutral,503.074,1.0,0.772,772.0,1.0,0.0
ds000164,sub-021,1,113,stroop,neutral,506.075,1.0,0.866,866.0,1.0,0.0
ds000164,sub-021,1,114,stroop,neutral,509.076,1.0,0.737,737.0,1.0,0.0
ds000164,sub-021,1,115,stroop,neutral,512.077,1.0,0.841,841.0,1.0,0.0
ds000164,sub-021,1,116,stroop,incongruent,516.578,1.0,0.925,925.0,1.0,1.0
ds000164,sub-021,1,117,stroop,incongruent,519.58,1.0,1.139,1139.0,1.0,1.0
ds000164,sub-021,1,118,stroop,incongruent,524.081,1.0,1.277,1277.0,0.0,1.0
ds000164,sub-021,1,119,stroop,congruent,527.082,1.0,0.847,847.0,1.0,0.0
ds000164,sub-022,1,1,stroop,congruent,1.895,1.0,0.954,954.0,0.0,0.0
ds000164,sub-022,1,2,stroop,incongruent,4.901,1.0,0.73,730.0,1.0,1.0
ds000164,sub-022,1,3,stroop,congruent,9.402,1.0,0.786,786.0,1.0,0.0
ds000164,sub-022,1,4,stroop,neutral,12.403,1.0,0.96,960.0,1.0,0.0
ds000164,sub-022,1,5,stroop,congruent,16.904,1.0,0.649,649.0,1.0,0.0
ds000164,sub-022,1,6,stroop,incongruent,19.906,1.0,1.088,1088.0,1.0,1.0
ds000164,sub-022,1,7,stroop,neutral,22.907,1.0,0.89,890.0,1.0,0.0
ds000164,sub-022,1,8,stroop,neutral,34.908,1.0,1.035,1035.0,1.0,0.0
ds000164,sub-022,1,9,stroop,neutral,40.912,1.0,0.756,756.0,1.0,0.0
ds000164,sub-022,1,10,stroop,neutral,43.914,1.0,0.632,632.0,1.0,0.0
ds000164,sub-022,1,11,stroop,congruent,52.915,1.0,1.047,1047.0,1.0,0.0
ds000164,sub-022,1,12,stroop,neutral,55.918,1.0,0.711,711.0,1.0,0.0
ds000164,sub-022,1,13,stroop,neutral,60.419,1.0,0.837,837.0,1.0,0.0
ds000164,sub-022,1,14,stroop,incongruent,63.42,1.0,1.195,1195.0,0.0,1.0
ds000164,sub-022,1,15,stroop,incongruent,66.421,1.0,0.909,909.0,1.0,1.0
ds000164,sub-022,1,16,stroop,neutral,70.923,1.0,0.744,744.0,1.0,0.0
ds000164,sub-022,1,17,stroop,neutral,73.924,1.0,0.948,948.0,1.0,0.0
ds000164,sub-022,1,18,stroop,congruent,76.925,1.0,0.62,620.0,1.0,0.0
ds000164,sub-022,1,19,stroop,neutral,79.926,1.0,0.764,764.0,1.0,0.0
ds000164,sub-022,1,20,stroop,incongruent,82.927,1.0,1.03,1030.0,1.0,1.0
ds000164,sub-022,1,21,stroop,congruent,85.928,1.0,0.687,687.0,1.0,0.0
ds000164,sub-022,1,22,stroop,incongruent,88.929,1.0,1.088,1088.0,1.0,1.0
ds000164,sub-022,1,23,stroop,incongruent,91.93,1.0,0.925,925.0,1.0,1.0
ds000164,sub-022,1,24,stroop,congruent,94.931,1.0,0.721,721.0,1.0,0.0
ds000164,sub-022,1,25,stroop,congruent,99.432,1.0,0.88,880.0,1.0,0.0
ds000164,sub-022,1,26,stroop,neutral,102.434,1.0,0.74,740.0,1.0,0.0
ds000164,sub-022,1,27,stroop,neutral,105.435,1.0,0.847,847.0,1.0,0.0
ds000164,sub-022,1,28,stroop,congruent,108.436,1.0,0.823,823.0,1.0,0.0
ds000164,sub-022,1,29,stroop,neutral,111.437,1.0,0.732,732.0,1.0,0.0
ds000164,sub-022,1,30,stroop,neutral,117.438,1.0,0.87,870.0,1.0,0.0
ds000164,sub-022,1,31,stroop,neutral,120.44,1.0,0.734,734.0,1.0,0.0
ds000164,sub-022,1,32,stroop,incongruent,123.441,1.0,0.751,751.0,1.0,1.0
ds000164,sub-022,1,33,stroop,congruent,127.942,1.0,0.601,601.0,1.0,0.0
ds000164,sub-022,1,34,stroop,incongruent,136.943,1.0,1.238,1238.0,1.0,1.0
ds000164,sub-022,1,35,stroop,neutral,141.446,1.0,1.042,1042.0,1.0,0.0
ds000164,sub-022,1,36,stroop,congruent,147.448,1.0,0.75,750.0,1.0,0.0
ds000164,sub-022,1,37,stroop,congruent,153.45,1.0,0.641,641.0,1.0,0.0
ds000164,sub-022,1,38,stroop,incongruent,156.452,1.0,0.767,767.0,0.0,1.0
ds000164,sub-022,1,39,stroop,incongruent,159.453,1.0,0.836,836.0,1.0,1.0
ds000164,sub-022,1,40,stroop,incongruent,163.954,1.0,0.0,,0.0,1.0
ds000164,sub-022,1,41,stroop,incongruent,168.455,1.0,1.073,1073.0,1.0,1.0
ds000164,sub-022,1,42,stroop,neutral,171.457,1.0,0.832,832.0,1.0,0.0
ds000164,sub-022,1,43,stroop,incongruent,175.958,1.0,0.869,869.0,1.0,1.0
ds000164,sub-022,1,44,stroop,congruent,178.959,1.0,0.85,850.0,1.0,0.0
ds000164,sub-022,1,45,stroop,neutral,186.46,1.0,0.916,916.0,1.0,0.0
ds000164,sub-022,1,46,stroop,congruent,199.963,1.0,0.792,792.0,1.0,0.0
ds000164,sub-022,1,47,stroop,congruent,202.968,1.0,0.598,598.0,1.0,0.0
ds000164,sub-022,1,48,stroop,congruent,208.969,1.0,0.746,746.0,1.0,0.0
ds000164,sub-022,1,49,stroop,incongruent,217.971,1.0,0.688,688.0,1.0,1.0
ds000164,sub-022,1,50,stroop,congruent,225.474,1.0,0.766,766.0,1.0,0.0
ds000164,sub-022,1,51,stroop,congruent,228.476,1.0,0.598,598.0,1.0,0.0
ds000164,sub-022,1,52,stroop,neutral,231.477,1.0,0.944,944.0,1.0,0.0
ds000164,sub-022,1,53,stroop,incongruent,234.478,1.0,0.0,,0.0,1.0
ds000164,sub-022,1,54,stroop,incongruent,237.479,1.0,0.792,792.0,1.0,1.0
ds000164,sub-022,1,55,stroop,incongruent,247.98,1.0,1.194,1194.0,1.0,1.0
ds000164,sub-022,1,56,stroop,neutral,250.984,1.0,0.951,951.0,1.0,0.0
ds000164,sub-022,1,57,stroop,neutral,253.985,1.0,0.737,737.0,1.0,0.0
ds000164,sub-022,1,58,stroop,congruent,256.986,1.0,1.014,1014.0,0.0,0.0
ds000164,sub-022,1,59,stroop,incongruent,264.487,1.0,1.158,1158.0,0.0,1.0
ds000164,sub-022,1,60,stroop,neutral,267.489,1.0,0.833,833.0,1.0,0.0
ds000164,sub-022,1,61,stroop,congruent,270.49,1.0,0.675,675.0,1.0,0.0
ds000164,sub-022,1,62,stroop,incongruent,274.991,1.0,1.088,1088.0,1.0,1.0
ds000164,sub-022,1,63,stroop,congruent,292.993,1.0,0.702,702.0,1.0,0.0
ds000164,sub-022,1,64,stroop,neutral,295.999,1.0,0.836,836.0,1.0,0.0
ds000164,sub-022,1,65,stroop,neutral,300.5,1.0,0.817,817.0,1.0,0.0
ds000164,sub-022,1,66,stroop,congruent,303.501,1.0,0.664,664.0,1.0,0.0
ds000164,sub-022,1,67,stroop,incongruent,306.502,1.0,0.759,759.0,0.0,1.0
ds000164,sub-022,1,68,stroop,congruent,311.004,1.0,0.802,802.0,1.0,0.0
ds000164,sub-022,1,69,stroop,congruent,314.005,1.0,0.738,738.0,1.0,0.0
ds000164,sub-022,1,70,stroop,incongruent,317.006,1.0,0.902,902.0,1.0,1.0
ds000164,sub-022,1,71,stroop,neutral,321.507,1.0,0.844,844.0,1.0,0.0
ds000164,sub-022,1,72,stroop,neutral,329.009,1.0,0.836,836.0,1.0,0.0
ds000164,sub-022,1,73,stroop,incongruent,332.011,1.0,0.97,970.0,0.0,1.0
ds000164,sub-022,1,74,stroop,incongruent,335.012,1.0,1.116,1116.0,1.0,1.0
ds000164,sub-022,1,75,stroop,incongruent,338.013,1.0,0.785,785.0,1.0,1.0
ds000164,sub-022,1,76,stroop,neutral,341.014,1.0,0.972,972.0,1.0,0.0
ds000164,sub-022,1,77,stroop,congruent,345.515,1.0,0.719,719.0,1.0,0.0
ds000164,sub-022,1,78,stroop,congruent,348.517,1.0,0.606,606.0,1.0,0.0
ds000164,sub-022,1,79,stroop,neutral,351.518,1.0,0.8,800.0,1.0,0.0
ds000164,sub-022,1,80,stroop,incongruent,354.519,1.0,0.941,941.0,0.0,1.0
ds000164,sub-022,1,81,stroop,congruent,357.52,1.0,0.665,665.0,1.0,0.0
ds000164,sub-022,1,82,stroop,congruent,366.521,1.0,0.762,762.0,1.0,0.0
ds000164,sub-022,1,83,stroop,congruent,369.524,1.0,1.281,1281.0,1.0,0.0
ds000164,sub-022,1,84,stroop,neutral,372.525,1.0,0.86,860.0,1.0,0.0
ds000164,sub-022,1,85,stroop,incongruent,375.526,1.0,0.967,967.0,1.0,1.0
ds000164,sub-022,1,86,stroop,neutral,378.527,1.0,0.561,561.0,1.0,0.0
ds000164,sub-022,1,87,stroop,neutral,381.528,1.0,1.293,1293.0,1.0,0.0
ds000164,sub-022,1,88,stroop,neutral,384.529,1.0,0.664,664.0,1.0,0.0
ds000164,sub-022,1,89,stroop,congruent,389.03,1.0,0.605,605.0,1.0,0.0
ds000164,sub-022,1,90,stroop,incongruent,392.031,1.0,1.019,1018.9999999999999,1.0,1.0
ds000164,sub-022,1,91,stroop,neutral,395.032,1.0,0.733,733.0,1.0,0.0
ds000164,sub-022,1,92,stroop,congruent,398.033,1.0,0.65,650.0,1.0,0.0
ds000164,sub-022,1,93,stroop,neutral,401.034,1.0,0.739,739.0,1.0,0.0
ds000164,sub-022,1,94,stroop,congruent,404.035,1.0,0.8,800.0,1.0,0.0
ds000164,sub-022,1,95,stroop,congruent,411.536,1.0,0.537,537.0,0.0,0.0
ds000164,sub-022,1,96,stroop,neutral,414.539,1.0,0.736,736.0,1.0,0.0
ds000164,sub-022,1,97,stroop,incongruent,420.54,1.0,0.609,609.0,1.0,1.0
ds000164,sub-022,1,98,stroop,neutral,423.542,1.0,0.758,758.0,0.0,0.0
ds000164,sub-022,1,99,stroop,congruent,434.043,1.0,0.716,716.0,1.0,0.0
ds000164,sub-022,1,100,stroop,neutral,438.547,1.0,0.702,702.0,1.0,0.0
ds000164,sub-022,1,101,stroop,congruent,441.548,1.0,0.621,621.0,1.0,0.0
ds000164,sub-022,1,102,stroop,congruent,446.049,1.0,0.755,755.0,1.0,0.0
ds000164,sub-022,1,103,stroop,neutral,449.051,1.0,0.699,699.0,1.0,0.0
ds000164,sub-022,1,104,stroop,congruent,453.552,1.0,0.694,694.0,1.0,0.0
ds000164,sub-022,1,105,stroop,incongruent,464.053,1.0,0.809,809.0,1.0,1.0
ds000164,sub-022,1,106,stroop,incongruent,471.557,1.0,0.537,537.0,1.0,1.0
ds000164,sub-022,1,107,stroop,neutral,474.559,1.0,0.926,926.0,1.0,0.0
ds000164,sub-022,1,108,stroop,incongruent,479.06,1.0,0.752,752.0,1.0,1.0
ds000164,sub-022,1,109,stroop,neutral,482.062,1.0,0.759,759.0,1.0,0.0
ds000164,sub-022,1,110,stroop,incongruent,485.063,1.0,0.763,763.0,1.0,1.0
ds000164,sub-022,1,111,stroop,incongruent,488.064,1.0,0.0,,0.0,1.0
ds000164,sub-022,1,112,stroop,congruent,491.065,1.0,0.821,821.0,1.0,0.0
ds000164,sub-022,1,113,stroop,congruent,495.566,1.0,1.071,1071.0,0.0,0.0
ds000164,sub-022,1,114,stroop,neutral,506.067,1.0,0.92,920.0,0.0,0.0
ds000164,sub-022,1,115,stroop,congruent,513.571,1.0,0.619,619.0,1.0,0.0
ds000164,sub-022,1,116,stroop,incongruent,518.073,1.0,0.969,969.0,1.0,1.0
ds000164,sub-022,1,117,stroop,congruent,521.075,1.0,0.646,646.0,1.0,0.0
ds000164,sub-022,1,118,stroop,incongruent,525.576,1.0,1.192,1192.0,0.0,1.0
ds000164,sub-022,1,119,stroop,congruent,533.077,1.0,0.732,732.0,1.0,0.0
ds000164,sub-023,1,1,stroop,neutral,0.347,1.0,0.815,815.0,1.0,0.0
ds000164,sub-023,1,2,stroop,congruent,3.351,1.0,0.681,681.0,1.0,0.0
ds000164,sub-023,1,3,stroop,congruent,6.352,1.0,0.615,615.0,1.0,0.0
ds000164,sub-023,1,4,stroop,neutral,9.353,1.0,0.684,684.0,1.0,0.0
ds000164,sub-023,1,5,stroop,congruent,12.354,1.0,0.631,631.0,1.0,0.0
ds000164,sub-023,1,6,stroop,neutral,15.355,1.0,0.612,612.0,1.0,0.0
ds000164,sub-023,1,7,stroop,incongruent,19.856,1.0,0.546,546.0,1.0,1.0
ds000164,sub-023,1,8,stroop,incongruent,22.857,1.0,0.758,758.0,1.0,1.0
ds000164,sub-023,1,9,stroop,neutral,25.858,1.0,0.597,597.0,1.0,0.0
ds000164,sub-023,1,10,stroop,incongruent,28.859,1.0,0.749,749.0,1.0,1.0
ds000164,sub-023,1,11,stroop,congruent,31.86,1.0,0.673,673.0,1.0,0.0
ds000164,sub-023,1,12,stroop,neutral,34.861,1.0,0.492,492.0,1.0,0.0
ds000164,sub-023,1,13,stroop,incongruent,40.862,1.0,0.723,723.0,1.0,1.0
ds000164,sub-023,1,14,stroop,congruent,43.864,1.0,0.642,642.0,1.0,0.0
ds000164,sub-023,1,15,stroop,congruent,54.365,1.0,0.45,450.0,1.0,0.0
ds000164,sub-023,1,16,stroop,neutral,60.369,1.0,0.768,768.0,0.0,0.0
ds000164,sub-023,1,17,stroop,congruent,63.371,1.0,0.58,580.0,1.0,0.0
ds000164,sub-023,1,18,stroop,congruent,67.872,1.0,0.569,569.0,1.0,0.0
ds000164,sub-023,1,19,stroop,incongruent,76.873,1.0,0.572,572.0,1.0,1.0
ds000164,sub-023,1,20,stroop,incongruent,79.876,1.0,0.898,898.0,1.0,1.0
ds000164,sub-023,1,21,stroop,congruent,85.877,1.0,0.684,684.0,1.0,0.0
ds000164,sub-023,1,22,stroop,neutral,88.879,1.0,0.58,580.0,1.0,0.0
ds000164,sub-023,1,23,stroop,congruent,99.38,1.0,0.721,721.0,1.0,0.0
ds000164,sub-023,1,24,stroop,neutral,102.384,1.0,1.043,1043.0,1.0,0.0
ds000164,sub-023,1,25,stroop,neutral,109.885,1.0,0.758,758.0,1.0,0.0
ds000164,sub-023,1,26,stroop,incongruent,112.887,1.0,0.675,675.0,1.0,1.0
ds000164,sub-023,1,27,stroop,neutral,120.388,1.0,0.675,675.0,1.0,0.0
ds000164,sub-023,1,28,stroop,incongruent,129.391,1.0,0.66,660.0,1.0,1.0
ds000164,sub-023,1,29,stroop,neutral,132.394,1.0,0.744,744.0,1.0,0.0
ds000164,sub-023,1,30,stroop,neutral,136.895,1.0,0.72,720.0,1.0,0.0
ds000164,sub-023,1,31,stroop,neutral,139.896,1.0,0.732,732.0,1.0,0.0
ds000164,sub-023,1,32,stroop,congruent,144.397,1.0,0.557,557.0,1.0,0.0
ds000164,sub-023,1,33,stroop,congruent,150.399,1.0,0.588,588.0,1.0,0.0
ds000164,sub-023,1,34,stroop,neutral,153.401,1.0,0.644,644.0,1.0,0.0
ds000164,sub-023,1,35,stroop,incongruent,157.902,1.0,0.603,603.0,1.0,1.0
ds000164,sub-023,1,36,stroop,incongruent,160.903,1.0,0.555,555.0,0.0,1.0
ds000164,sub-023,1,37,stroop,congruent,163.904,1.0,0.737,737.0,1.0,0.0
ds000164,sub-023,1,38,stroop,incongruent,166.906,1.0,0.704,704.0,1.0,1.0
ds000164,sub-023,1,39,stroop,congruent,174.407,1.0,0.653,653.0,1.0,0.0
ds000164,sub-023,1,40,stroop,incongruent,177.409,1.0,0.645,645.0,1.0,1.0
ds000164,sub-023,1,41,stroop,incongruent,180.41,1.0,0.589,589.0,1.0,1.0
ds000164,sub-023,1,42,stroop,congruent,183.411,1.0,0.66,660.0,1.0,0.0
ds000164,sub-023,1,43,stroop,incongruent,186.412,1.0,0.764,764.0,1.0,1.0
ds000164,sub-023,1,44,stroop,neutral,189.413,1.0,0.716,716.0,1.0,0.0
ds000164,sub-023,1,45,stroop,neutral,192.414,1.0,0.562,562.0,1.0,0.0
ds000164,sub-023,1,46,stroop,incongruent,195.415,1.0,0.684,684.0,1.0,1.0
ds000164,sub-023,1,47,stroop,incongruent,198.416,1.0,1.02,1020.0,1.0,1.0
ds000164,sub-023,1,48,stroop,neutral,202.917,1.0,0.654,654.0,1.0,0.0
ds000164,sub-023,1,49,stroop,neutral,208.919,1.0,0.732,732.0,1.0,0.0
ds000164,sub-023,1,50,stroop,congruent,211.921,1.0,0.725,725.0,1.0,0.0
ds000164,sub-023,1,51,stroop,congruent,216.422,1.0,0.623,623.0,1.0,0.0
ds000164,sub-023,1,52,stroop,neutral,219.423,1.0,0.657,657.0,1.0,0.0
ds000164,sub-023,1,53,stroop,congruent,222.424,1.0,0.756,756.0,1.0,0.0
ds000164,sub-023,1,54,stroop,incongruent,226.925,1.0,0.852,852.0,0.0,1.0
ds000164,sub-023,1,55,stroop,congruent,232.927,1.0,0.593,593.0,1.0,0.0
ds000164,sub-023,1,56,stroop,congruent,240.429,1.0,0.717,717.0,1.0,0.0
ds000164,sub-023,1,57,stroop,congruent,243.431,1.0,0.641,641.0,1.0,0.0
ds000164,sub-023,1,58,stroop,congruent,246.432,1.0,0.575,575.0,1.0,0.0
ds000164,sub-023,1,59,stroop,incongruent,249.433,1.0,0.687,687.0,0.0,1.0
ds000164,sub-023,1,60,stroop,incongruent,253.934,1.0,0.921,921.0,0.0,1.0
ds000164,sub-023,1,61,stroop,congruent,258.436,1.0,0.612,612.0,1.0,0.0
ds000164,sub-023,1,62,stroop,congruent,264.437,1.0,0.53,530.0,1.0,0.0
ds000164,sub-023,1,63,stroop,congruent,268.939,1.0,0.657,657.0,1.0,0.0
ds000164,sub-023,1,64,stroop,neutral,273.441,1.0,0.67,670.0,1.0,0.0
ds000164,sub-023,1,65,stroop,congruent,276.442,1.0,0.651,651.0,1.0,0.0
ds000164,sub-023,1,66,stroop,neutral,280.943,1.0,0.58,580.0,1.0,0.0
ds000164,sub-023,1,67,stroop,neutral,288.445,1.0,0.865,865.0,1.0,0.0
ds000164,sub-023,1,68,stroop,incongruent,291.447,1.0,1.246,1246.0,1.0,1.0
ds000164,sub-023,1,69,stroop,congruent,294.448,1.0,0.708,708.0,1.0,0.0
ds000164,sub-023,1,70,stroop,congruent,301.949,1.0,0.647,647.0,1.0,0.0
ds000164,sub-023,1,71,stroop,incongruent,307.952,1.0,0.73,730.0,0.0,1.0
ds000164,sub-023,1,72,stroop,congruent,310.954,1.0,0.881,881.0,1.0,0.0
ds000164,sub-023,1,73,stroop,neutral,313.955,1.0,0.8,800.0,1.0,0.0
ds000164,sub-023,1,74,stroop,neutral,316.956,1.0,0.637,637.0,1.0,0.0
ds000164,sub-023,1,75,stroop,neutral,319.957,1.0,0.688,688.0,1.0,0.0
ds000164,sub-023,1,76,stroop,neutral,324.458,1.0,0.774,774.0,1.0,0.0
ds000164,sub-023,1,77,stroop,congruent,327.459,1.0,0.688,688.0,1.0,0.0
ds000164,sub-023,1,78,stroop,congruent,330.46,1.0,0.642,642.0,1.0,0.0
ds000164,sub-023,1,79,stroop,neutral,333.461,1.0,0.548,548.0,1.0,0.0
ds000164,sub-023,1,80,stroop,neutral,337.962,1.0,1.3,1300.0,1.0,0.0
ds000164,sub-023,1,81,stroop,neutral,340.964,1.0,0.696,696.0,1.0,0.0
ds000164,sub-023,1,82,stroop,congruent,348.465,1.0,0.627,627.0,1.0,0.0
ds000164,sub-023,1,83,stroop,neutral,351.467,1.0,0.668,668.0,1.0,0.0
ds000164,sub-023,1,84,stroop,incongruent,354.468,1.0,0.665,665.0,1.0,1.0
ds000164,sub-023,1,85,stroop,incongruent,360.469,1.0,0.643,643.0,1.0,1.0
ds000164,sub-023,1,86,stroop,incongruent,370.971,1.0,0.65,650.0,1.0,1.0
ds000164,sub-023,1,87,stroop,neutral,373.975,1.0,0.791,791.0,1.0,0.0
ds000164,sub-023,1,88,stroop,congruent,376.976,1.0,0.615,615.0,1.0,0.0
ds000164,sub-023,1,89,stroop,neutral,385.977,1.0,0.815,815.0,1.0,0.0
ds000164,sub-023,1,90,stroop,neutral,390.48,1.0,0.66,660.0,1.0,0.0
ds000164,sub-023,1,91,stroop,incongruent,405.481,1.0,0.811,811.0,1.0,1.0
ds000164,sub-023,1,92,stroop,neutral,412.986,1.0,0.622,622.0,1.0,0.0
ds000164,sub-023,1,93,stroop,incongruent,415.989,1.0,0.691,691.0,1.0,1.0
ds000164,sub-023,1,94,stroop,neutral,418.99,1.0,0.675,675.0,1.0,0.0
ds000164,sub-023,1,95,stroop,incongruent,423.491,1.0,0.673,673.0,1.0,1.0
ds000164,sub-023,1,96,stroop,incongruent,426.492,1.0,1.112,1112.0,1.0,1.0
ds000164,sub-023,1,97,stroop,incongruent,433.993,1.0,0.852,852.0,1.0,1.0
ds000164,sub-023,1,98,stroop,congruent,439.996,1.0,0.605,605.0,1.0,0.0
ds000164,sub-023,1,99,stroop,incongruent,442.998,1.0,0.718,718.0,1.0,1.0
ds000164,sub-023,1,100,stroop,incongruent,445.999,1.0,0.662,662.0,1.0,1.0
ds000164,sub-023,1,101,stroop,neutral,449.0,1.0,0.688,688.0,1.0,0.0
ds000164,sub-023,1,102,stroop,congruent,453.501,1.0,0.576,576.0,1.0,0.0
ds000164,sub-023,1,103,stroop,congruent,456.502,1.0,0.565,565.0,1.0,0.0
ds000164,sub-023,1,104,stroop,congruent,470.003,1.0,0.674,674.0,1.0,0.0
ds000164,sub-023,1,105,stroop,incongruent,473.008,1.0,0.648,648.0,1.0,1.0
ds000164,sub-023,1,106,stroop,neutral,476.009,1.0,0.584,584.0,1.0,0.0
ds000164,sub-023,1,107,stroop,congruent,479.01,1.0,0.781,781.0,1.0,0.0
ds000164,sub-023,1,108,stroop,congruent,483.511,1.0,0.656,656.0,1.0,0.0
ds000164,sub-023,1,109,stroop,congruent,488.012,1.0,0.689,689.0,1.0,0.0
ds000164,sub-023,1,110,stroop,incongruent,494.014,1.0,1.059,1059.0,1.0,1.0
ds000164,sub-023,1,111,stroop,neutral,500.016,1.0,0.955,955.0,1.0,0.0
ds000164,sub-023,1,112,stroop,incongruent,503.018,1.0,0.853,853.0,1.0,1.0
