dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict,prev_response_time_ms,prev_accuracy,cumulative_trial_num,rt_zscore_subject
ds000102,sub-25,2,22,flanker,congruent,246.0,2.0,0.869,869.0,1.0,0.0,851.0,1.0,22,-0.33145775431014085
ds000102,sub-25,2,23,flanker,incongruent,260.0,2.0,0.671,671.0,1.0,1.0,869.0,1.0,23,-1.3569051817071391
ds000102,sub-25,2,24,flanker,congruent,274.0,2.0,1.33,1330.0,1.0,0.0,671.0,1.0,24,2.0560738822050926
ds000102,sub-26,1,1,flanker,congruent,0.0,2.0,0.966,966.0,1.0,0.0,,,1,3.3774792462166903
ds000102,sub-26,1,2,flanker,incongruent,10.0,2.0,0.914,914.0,1.0,1.0,966.0,1.0,2,2.9522276219957027
ds000102,sub-26,1,3,flanker,congruent,20.0,2.0,0.797,797.0,1.0,0.0,914.0,1.0,3,1.9954114674984804
ds000102,sub-26,1,4,flanker,incongruent,30.0,2.0,0.873,873.0,1.0,1.0,797.0,1.0,4,2.6169330721291546
ds000102,sub-26,1,5,flanker,congruent,40.0,2.0,0.636,636.0,1.0,0.0,873.0,1.0,5,0.6787670155834995
ds000102,sub-26,1,6,flanker,incongruent,52.0,2.0,0.552,552.0,1.0,1.0,636.0,1.0,6,-0.008177915850403608
ds000102,sub-26,1,7,flanker,incongruent,64.0,2.0,0.69,690.0,1.0,1.0,552.0,1.0,7,1.1203744715052943
ds000102,sub-26,1,8,flanker,congruent,76.0,2.0,0.542,542.0,1.0,0.0,690.0,1.0,8,-0.08995707435443968
ds000102,sub-26,1,9,flanker,congruent,88.0,2.0,0.52,520.0,1.0,0.0,542.0,1.0,9,-0.26987122306331907
ds000102,sub-26,1,10,flanker,congruent,102.0,2.0,0.41,410.0,1.0,0.0,520.0,1.0,10,-1.1694419666077158
ds000102,sub-26,1,11,flanker,incongruent,116.0,2.0,0.562,562.0,1.0,1.0,410.0,1.0,11,0.07360124265363246
ds000102,sub-26,1,12,flanker,incongruent,130.0,2.0,0.605,605.0,1.0,1.0,562.0,1.0,12,0.4252516242209876
ds000102,sub-26,1,13,flanker,incongruent,144.0,2.0,0.592,592.0,1.0,1.0,605.0,1.0,13,0.3189387181657407
ds000102,sub-26,1,14,flanker,congruent,154.0,2.0,0.578,578.0,1.0,0.0,592.0,1.0,14,0.2044478962600902
ds000102,sub-26,1,15,flanker,congruent,164.0,2.0,0.55,550.0,1.0,0.0,578.0,1.0,15,-0.024533747551210825
ds000102,sub-26,1,16,flanker,incongruent,174.0,2.0,0.546,546.0,1.0,1.0,550.0,1.0,16,-0.05724541095282525
ds000102,sub-26,1,17,flanker,incongruent,184.0,2.0,0.542,542.0,1.0,1.0,546.0,1.0,17,-0.08995707435443968
ds000102,sub-26,1,18,flanker,incongruent,196.0,2.0,0.424,424.0,0.0,1.0,542.0,1.0,18,-1.0549511447020654
ds000102,sub-26,1,19,flanker,congruent,208.0,2.0,0.499,499.0,1.0,0.0,424.0,0.0,19,-0.44160745592179484
ds000102,sub-26,1,20,flanker,congruent,220.0,2.0,0.631,631.0,1.0,0.0,499.0,1.0,20,0.6378774363314814
ds000102,sub-26,1,21,flanker,congruent,232.0,2.0,0.473,473.0,1.0,0.0,631.0,1.0,21,-0.6542332680322887
ds000102,sub-26,1,22,flanker,incongruent,246.0,2.0,0.571,571.0,1.0,1.0,473.0,1.0,22,0.14720248530726493
ds000102,sub-26,1,23,flanker,incongruent,260.0,2.0,0.581,581.0,1.0,1.0,571.0,1.0,23,0.228981643811301
ds000102,sub-26,1,24,flanker,congruent,274.0,2.0,0.407,407.0,1.0,0.0,581.0,1.0,24,-1.1939757141589267
ds000102,sub-26,2,1,flanker,congruent,0.0,2.0,0.703,703.0,1.0,0.0,,,1,1.2266873775605411
ds000102,sub-26,2,2,flanker,incongruent,10.0,2.0,0.554,554.0,1.0,1.0,703.0,1.0,2,0.008177915850403608
ds000102,sub-26,2,3,flanker,congruent,20.0,2.0,0.655,655.0,1.0,0.0,554.0,1.0,3,0.834147416741168
ds000102,sub-26,2,4,flanker,incongruent,30.0,2.0,0.546,546.0,1.0,1.0,655.0,1.0,4,-0.05724541095282525
ds000102,sub-26,2,5,flanker,congruent,40.0,2.0,0.661,661.0,1.0,0.0,546.0,1.0,5,0.8832149118435897
ds000102,sub-26,2,6,flanker,incongruent,52.0,2.0,0.497,497.0,1.0,1.0,661.0,1.0,6,-0.457963287622602
ds000102,sub-26,2,7,flanker,incongruent,64.0,2.0,0.475,475.0,1.0,1.0,497.0,1.0,7,-0.6378774363314814
ds000102,sub-26,2,8,flanker,congruent,76.0,2.0,0.542,542.0,1.0,0.0,475.0,1.0,8,-0.08995707435443968
ds000102,sub-26,2,9,flanker,congruent,88.0,2.0,0.583,583.0,1.0,0.0,542.0,1.0,9,0.24533747551210824
ds000102,sub-26,2,10,flanker,congruent,102.0,2.0,0.65,650.0,1.0,0.0,583.0,1.0,10,0.79325783748915
ds000102,sub-26,2,11,flanker,incongruent,116.0,2.0,0.42,420.0,1.0,1.0,650.0,1.0,11,-1.0876628081036799
ds000102,sub-26,2,12,flanker,incongruent,130.0,2.0,0.599,599.0,1.0,1.0,420.0,1.0,12,0.37618412911856597
ds000102,sub-26,2,13,flanker,incongruent,140.0,2.0,0.498,498.0,1.0,1.0,599.0,1.0,13,-0.44978537177219846
ds000102,sub-26,2,14,flanker,congruent,154.0,2.0,0.396,396.0,1.0,0.0,498.0,1.0,14,-1.2839327885133665
ds000102,sub-26,2,15,flanker,congruent,164.0,2.0,0.56,560.0,1.0,0.0,396.0,1.0,15,0.05724541095282525
ds000102,sub-26,2,16,flanker,incongruent,174.0,2.0,0.475,475.0,1.0,1.0,560.0,1.0,16,-0.6378774363314814
ds000102,sub-26,2,17,flanker,incongruent,184.0,2.0,0.638,638.0,1.0,1.0,475.0,1.0,17,0.6951228472843066
ds000102,sub-26,2,18,flanker,incongruent,196.0,2.0,0.457,457.0,1.0,1.0,638.0,1.0,18,-0.7850799216387464
ds000102,sub-26,2,19,flanker,congruent,208.0,2.0,0.556,556.0,1.0,0.0,457.0,1.0,19,0.024533747551210825
ds000102,sub-26,2,20,flanker,congruent,220.0,2.0,0.575,575.0,1.0,0.0,556.0,1.0,20,0.17991414870887937
ds000102,sub-26,2,21,flanker,congruent,234.0,2.0,0.544,544.0,1.0,0.0,575.0,1.0,21,-0.07360124265363246
ds000102,sub-26,2,22,flanker,incongruent,248.0,2.0,0.476,476.0,1.0,1.0,544.0,1.0,22,-0.6296995204810778
ds000102,sub-26,2,23,flanker,incongruent,260.0,2.0,0.534,534.0,1.0,1.0,476.0,1.0,23,-0.15538040115766855
ds000102,sub-26,2,24,flanker,congruent,274.0,2.0,0.448,448.0,1.0,0.0,534.0,1.0,24,-0.8586811642923788
ds000164,sub-001,1,1,stroop,neutral,0.342,1.0,1.186,1186.0,1.0,0.0,,,1,2.280695143094526
ds000164,sub-001,1,2,stroop,congruent,3.345,1.0,0.667,667.0,1.0,0.0,1186.0,1.0,2,-1.0772645143978399
ds000164,sub-001,1,3,stroop,congruent,12.346,1.0,0.614,614.0,1.0,0.0,667.0,1.0,3,-1.4201775430049601
ds000164,sub-001,1,4,stroop,neutral,15.349,1.0,0.696,696.0,1.0,0.0,614.0,1.0,4,-0.8896328572354534
ds000164,sub-001,1,5,stroop,neutral,18.35,1.0,0.752,752.0,1.0,0.0,696.0,1.0,5,-0.5273096571977415
ds000164,sub-001,1,6,stroop,incongruent,21.351,1.0,0.864,864.0,1.0,1.0,752.0,1.0,6,0.19733674287768238
ds000164,sub-001,1,7,stroop,congruent,24.352,1.0,0.793,793.0,1.0,0.0,864.0,1.0,7,-0.2620373143129881
ds000164,sub-001,1,8,stroop,neutral,27.353,1.0,0.662,662.0,1.0,0.0,793.0,1.0,8,-1.1096148001154928
ds000164,sub-001,1,9,stroop,neutral,31.854,1.0,0.715,715.0,1.0,0.0,662.0,1.0,9,-0.7667017715083726
ds000164,sub-001,1,10,stroop,incongruent,34.855,1.0,0.792,792.0,1.0,1.0,715.0,1.0,10,-0.26850737145651865
ds000164,sub-001,1,11,stroop,neutral,43.856,1.0,0.739,739.0,1.0,0.0,792.0,1.0,11,-0.6114204000636388
ds000164,sub-001,1,12,stroop,congruent,46.859,1.0,1.028,1028.0,1.0,0.0,739.0,1.0,12,1.258426114416696
ds000164,sub-001,1,13,stroop,incongruent,49.86,1.0,0.785,785.0,1.0,1.0,1028.0,1.0,13,-0.31379777146123267
ds000164,sub-001,1,14,stroop,congruent,52.861,1.0,0.789,789.0,1.0,0.0,785.0,1.0,14,-0.28791754288711036
ds000164,sub-001,1,15,stroop,neutral,55.862,1.0,0.898,898.0,0.0,0.0,789.0,1.0,15,0.4173186857577218
ds000164,sub-001,1,16,stroop,neutral,58.863,1.0,0.907,907.0,1.0,0.0,898.0,0.0,16,0.4755492000494969
ds000164,sub-001,1,17,stroop,incongruent,66.364,1.0,1.055,1055.0,1.0,1.0,907.0,1.0,17,1.4331176572920212
ds000164,sub-001,1,18,stroop,incongruent,69.367,1.0,0.654,654.0,1.0,1.0,1055.0,1.0,18,-1.1613752572637372
ds000164,sub-001,1,19,stroop,incongruent,81.368,1.0,0.662,662.0,1.0,1.0,654.0,1.0,19,-1.1096148001154928
ds000164,sub-001,1,20,stroop,incongruent,84.372,1.0,0.661,661.0,1.0,1.0,662.0,1.0,20,-1.1160848572590234
ds000164,sub-001,1,21,stroop,neutral,90.373,1.0,0.847,847.0,0.0,0.0,661.0,1.0,21,0.0873457714376627
ds000164,sub-001,1,22,stroop,neutral,94.875,1.0,0.811,811.0,1.0,0.0,847.0,0.0,22,-0.14557628572943782
ds000164,sub-001,1,23,stroop,congruent,99.376,1.0,0.801,801.0,1.0,0.0,811.0,1.0,23,-0.21027685716474354
ds000164,sub-001,1,24,stroop,incongruent,106.878,1.0,0.737,737.0,1.0,1.0,801.0,1.0,24,-0.6243605143507001
ds000164,sub-001,1,25,stroop,congruent,112.88,1.0,1.007,1006.9999999999999,1.0,0.0,737.0,1.0,25,1.1225549144025533
ds000164,sub-001,1,26,stroop,neutral,118.882,1.0,1.016,1016.0,1.0,0.0,1006.9999999999999,1.0,26,1.1807854286943291
ds000164,sub-001,1,27,stroop,neutral,121.885,1.0,0.745,745.0,1.0,0.0,1016.0,1.0,27,-0.5726000572024554
ds000164,sub-001,1,28,stroop,congruent,126.386,1.0,0.923,923.0,1.0,0.0,745.0,1.0,28,0.579070114345986
ds000164,sub-001,1,29,stroop,congruent,141.387,1.0,0.938,938.0,1.0,0.0,923.0,1.0,29,0.6761209714989446
ds000164,sub-001,1,30,stroop,neutral,144.392,1.0,0.747,747.0,1.0,0.0,938.0,1.0,30,-0.5596599429153943
ds000164,sub-001,1,31,stroop,incongruent,148.893,1.0,1.106,1106.0,1.0,1.0,747.0,1.0,31,1.7630905716120804
ds000164,sub-001,1,32,stroop,incongruent,151.895,1.0,1.191,1191.0,1.0,1.0,1106.0,1.0,32,2.313045428812179
ds000164,sub-001,1,33,stroop,congruent,154.896,1.0,0.67,670.0,1.0,0.0,1191.0,1.0,33,-1.0578543429672482
ds000164,sub-001,1,34,stroop,congruent,157.897,1.0,0.967,967.0,1.0,0.0,670.0,1.0,34,0.8637526286613311
ds000164,sub-001,1,35,stroop,neutral,162.398,1.0,0.835,835.0,1.0,0.0,967.0,1.0,35,0.009705085715295856
ds000164,sub-001,1,36,stroop,neutral,165.399,1.0,0.796,796.0,1.0,0.0,835.0,1.0,36,-0.24262714288239637
ds000164,sub-001,1,37,stroop,congruent,171.4,1.0,0.889,889.0,1.0,0.0,796.0,1.0,37,0.3590881714659466
ds000164,sub-001,1,38,stroop,congruent,174.402,1.0,0.788,788.0,1.0,0.0,889.0,1.0,38,-0.29438760003064096
ds000164,sub-001,1,39,stroop,congruent,177.403,1.0,0.627,627.0,1.0,0.0,788.0,1.0,39,-1.3360668001390628
ds000164,sub-001,1,40,stroop,incongruent,180.404,1.0,0.926,926.0,0.0,1.0,627.0,1.0,40,0.5984802857765777
ds000164,sub-001,1,41,stroop,neutral,183.405,1.0,0.778,778.0,0.0,0.0,926.0,0.0,41,-0.3590881714659466
ds000164,sub-001,1,42,stroop,neutral,189.406,1.0,0.823,823.0,1.0,0.0,778.0,0.0,42,-0.06793560000707098
ds000164,sub-001,1,43,stroop,neutral,196.908,1.0,0.702,702.0,1.0,0.0,823.0,1.0,43,-0.85081251437427
ds000164,sub-001,1,44,stroop,neutral,202.911,1.0,0.622,622.0,1.0,0.0,702.0,1.0,44,-1.3684170858567155
ds000164,sub-001,1,45,stroop,incongruent,205.913,1.0,1.036,1036.0,1.0,1.0,622.0,1.0,45,1.3101865715649403
ds000164,sub-001,1,46,stroop,incongruent,210.414,1.0,0.552,552.0,1.0,1.0,1036.0,1.0,46,-1.8213210859038556
ds000164,sub-001,1,47,stroop,neutral,213.415,1.0,0.891,891.0,1.0,0.0,552.0,1.0,47,0.3720282857530078
ds000164,sub-001,1,48,stroop,incongruent,216.416,1.0,0.853,853.0,1.0,1.0,891.0,1.0,48,0.1261661142988461
ds000164,sub-001,1,49,stroop,congruent,219.417,1.0,1.052,1052.0,1.0,0.0,853.0,1.0,49,1.4137074858614296
ds000164,sub-001,1,50,stroop,congruent,223.918,1.0,0.637,637.0,1.0,0.0,1052.0,1.0,50,-1.271366228703757
ds000164,sub-001,1,51,stroop,congruent,234.42,1.0,0.918,918.0,1.0,0.0,637.0,1.0,51,0.5467198286283331
ds000164,sub-001,1,52,stroop,incongruent,237.424,1.0,0.924,924.0,1.0,1.0,918.0,1.0,52,0.5855401714895166
ds000164,sub-001,1,53,stroop,neutral,241.924,1.0,0.835,835.0,1.0,0.0,924.0,1.0,53,0.009705085715295856
ds000164,sub-001,1,54,stroop,neutral,244.926,1.0,0.709,709.0,1.0,0.0,835.0,1.0,54,-0.805522114369556
ds000164,sub-001,1,55,stroop,incongruent,249.427,1.0,0.825,825.0,1.0,1.0,709.0,1.0,55,-0.05499548572000985
ds000164,sub-001,1,56,stroop,congruent,252.429,1.0,0.727,727.0,1.0,0.0,825.0,1.0,56,-0.6890610857860057
ds000164,sub-001,1,57,stroop,congruent,255.43,1.0,0.743,743.0,1.0,0.0,727.0,1.0,57,-0.5855401714895166
ds000164,sub-001,1,58,stroop,incongruent,265.931,1.0,0.0,,0.0,1.0,743.0,1.0,58,
ds000164,sub-001,1,59,stroop,congruent,274.934,1.0,0.697,697.0,1.0,0.0,,0.0,59,-0.8831628000919228
ds000164,sub-001,1,60,stroop,congruent,277.937,1.0,0.689,689.0,1.0,0.0,697.0,1.0,60,-0.9349232572401673
ds000164,sub-001,1,61,stroop,incongruent,282.438,1.0,0.87,870.0,1.0,1.0,689.0,1.0,61,0.23615708573886582
ds000164,sub-001,1,62,stroop,congruent,289.94,1.0,0.695,695.0,1.0,0.0,870.0,1.0,62,-0.8961029143789839
ds000164,sub-001,1,63,stroop,neutral,294.442,1.0,0.851,851.0,1.0,0.0,695.0,1.0,63,0.11322600001178498
ds000164,sub-001,1,64,stroop,incongruent,297.444,1.0,1.148,1148.0,1.0,1.0,851.0,1.0,64,2.0348329716403644
ds000164,sub-001,1,65,stroop,neutral,303.445,1.0,0.921,921.0,1.0,0.0,1148.0,1.0,65,0.5661300000589249
ds000164,sub-001,1,66,stroop,incongruent,306.447,1.0,1.23,1230.0,1.0,1.0,921.0,1.0,66,2.5653776574098712
ds000164,sub-001,1,67,stroop,congruent,309.448,1.0,0.804,804.0,1.0,0.0,1230.0,1.0,67,-0.19086668573415183
ds000164,sub-001,1,68,stroop,incongruent,312.449,1.0,0.985,985.0,1.0,1.0,804.0,1.0,68,0.9802136572448814
ds000164,sub-001,1,69,stroop,incongruent,321.45,1.0,1.022,1022.0,1.0,1.0,985.0,1.0,69,1.2196057715555124
ds000164,sub-001,1,70,stroop,neutral,327.453,1.0,0.895,895.0,0.0,0.0,1022.0,1.0,70,0.39790851432713004
ds000164,sub-001,1,71,stroop,neutral,336.455,1.0,0.695,695.0,1.0,0.0,895.0,0.0,71,-0.8961029143789839
ds000164,sub-001,1,72,stroop,congruent,339.458,1.0,0.931,931.0,1.0,0.0,695.0,1.0,72,0.6308305714942306
ds000164,sub-001,1,73,stroop,incongruent,342.459,1.0,1.093,1093.0,1.0,1.0,931.0,1.0,73,1.678979828746183
ds000164,sub-001,1,74,stroop,neutral,346.96,1.0,0.744,744.0,1.0,0.0,1093.0,1.0,74,-0.579070114345986
ds000164,sub-001,1,75,stroop,congruent,349.961,1.0,0.953,953.0,1.0,0.0,744.0,1.0,75,0.7731718286519031
ds000164,sub-001,1,76,stroop,congruent,352.962,1.0,0.923,923.0,1.0,0.0,953.0,1.0,76,0.579070114345986
ds000164,sub-001,1,77,stroop,incongruent,355.963,1.0,1.127,1127.0,1.0,1.0,923.0,1.0,77,1.8989617716262224
ds000164,sub-001,1,78,stroop,neutral,361.964,1.0,0.873,873.0,1.0,0.0,1127.0,1.0,78,0.2555672571694575
ds000164,sub-001,1,79,stroop,incongruent,369.467,1.0,0.945,945.0,1.0,1.0,873.0,1.0,79,0.7214113715036585
ds000164,sub-001,1,80,stroop,incongruent,379.969,1.0,1.219,1219.0,1.0,1.0,945.0,1.0,80,2.4942070288310347
ds000164,sub-001,1,81,stroop,incongruent,382.973,1.0,1.078,1078.0,1.0,1.0,1219.0,1.0,81,1.5819289715932243
ds000164,sub-001,1,82,stroop,neutral,387.474,1.0,0.691,691.0,1.0,0.0,1078.0,1.0,82,-0.9219831429531062
ds000164,sub-001,1,83,stroop,neutral,390.475,1.0,0.808,808.0,1.0,0.0,691.0,1.0,83,-0.16498645716002955
ds000164,sub-001,1,84,stroop,congruent,393.476,1.0,0.935,935.0,1.0,0.0,808.0,1.0,84,0.6567108000683529
ds000164,sub-001,1,85,stroop,neutral,397.977,1.0,0.752,752.0,1.0,0.0,935.0,1.0,85,-0.5273096571977415
ds000164,sub-001,1,86,stroop,congruent,405.479,1.0,0.801,801.0,1.0,0.0,752.0,1.0,86,-0.21027685716474354
ds000164,sub-001,1,87,stroop,neutral,408.481,1.0,1.0,1000.0,1.0,0.0,801.0,1.0,87,1.0772645143978399
ds000164,sub-001,1,88,stroop,incongruent,412.982,1.0,0.692,692.0,1.0,1.0,1000.0,1.0,88,-0.9155130858095757
ds000164,sub-001,1,89,stroop,neutral,418.984,1.0,0.832,832.0,1.0,0.0,692.0,1.0,89,-0.009705085715295856
ds000164,sub-001,1,90,stroop,incongruent,421.986,1.0,0.974,974.0,0.0,1.0,832.0,1.0,90,0.9090430286660451
ds000164,sub-001,1,91,stroop,congruent,424.987,1.0,0.768,768.0,1.0,0.0,974.0,0.0,91,-0.42378874290125235
ds000164,sub-001,1,92,stroop,congruent,427.988,1.0,0.624,624.0,1.0,0.0,768.0,1.0,92,-1.3554769715696544
ds000164,sub-001,1,93,stroop,incongruent,433.989,1.0,1.036,1036.0,1.0,1.0,624.0,1.0,93,1.3101865715649403
ds000164,sub-001,1,94,stroop,congruent,436.991,1.0,0.761,761.0,1.0,0.0,1036.0,1.0,94,-0.4690791429059663
ds000164,sub-001,1,95,stroop,congruent,439.992,1.0,0.635,635.0,1.0,0.0,761.0,1.0,95,-1.2843063429908181
ds000164,sub-001,1,96,stroop,incongruent,442.993,1.0,0.922,922.0,0.0,1.0,635.0,1.0,96,0.5726000572024554
ds000164,sub-001,1,97,stroop,congruent,448.994,1.0,0.78,780.0,1.0,0.0,922.0,0.0,97,-0.3461480571788855
ds000164,sub-001,1,98,stroop,congruent,451.996,1.0,0.694,694.0,1.0,0.0,780.0,1.0,98,-0.9025729715225145
ds000164,sub-001,1,99,stroop,incongruent,457.997,1.0,0.979,979.0,1.0,1.0,694.0,1.0,99,0.941393314383698
ds000164,sub-001,1,100,stroop,congruent,460.999,1.0,0.911,911.0,1.0,0.0,979.0,1.0,100,0.5014294286236192
ds000164,sub-001,1,101,stroop,congruent,464.0,1.0,0.787,787.0,1.0,0.0,911.0,1.0,101,-0.3008576571741715
ds000164,sub-001,1,102,stroop,congruent,467.001,1.0,0.841,841.0,1.0,0.0,787.0,1.0,102,0.048525428576479276
ds000164,sub-001,1,103,stroop,neutral,470.002,1.0,0.878,878.0,1.0,0.0,841.0,1.0,103,0.28791754288711036
ds000164,sub-001,1,104,stroop,neutral,473.003,1.0,0.714,714.0,1.0,0.0,878.0,1.0,104,-0.7731718286519031
ds000164,sub-001,1,105,stroop,congruent,476.004,1.0,0.869,869.0,1.0,0.0,714.0,1.0,105,0.22968702859533524
ds000164,sub-001,1,106,stroop,neutral,479.005,1.0,0.801,801.0,1.0,0.0,869.0,1.0,106,-0.21027685716474354
ds000164,sub-001,1,107,stroop,neutral,482.006,1.0,1.05,1050.0,1.0,0.0,801.0,1.0,107,1.4007673715743685
ds000164,sub-001,1,108,stroop,neutral,486.507,1.0,1.031,1031.0,1.0,0.0,1050.0,1.0,108,1.2778362858472876
ds000164,sub-001,1,109,stroop,incongruent,489.509,1.0,1.048,1048.0,0.0,1.0,1031.0,1.0,109,1.3878272572873074
ds000164,sub-001,1,110,stroop,neutral,492.51,1.0,0.792,792.0,1.0,0.0,1048.0,0.0,110,-0.26850737145651865
ds000164,sub-001,1,111,stroop,incongruent,495.511,1.0,1.158,1158.0,1.0,1.0,792.0,1.0,111,2.09953354307567
ds000164,sub-001,1,112,stroop,congruent,498.512,1.0,0.757,757.0,1.0,0.0,1158.0,1.0,112,-0.4949593714800886
ds000164,sub-001,1,113,stroop,neutral,504.513,1.0,0.91,910.0,1.0,0.0,757.0,1.0,113,0.4949593714800886
ds000164,sub-001,1,114,stroop,congruent,509.015,1.0,0.666,666.0,1.0,0.0,910.0,1.0,114,-1.0837345715413704
ds000164,sub-001,1,115,stroop,neutral,512.016,1.0,1.067,1067.0,1.0,0.0,666.0,1.0,115,1.510758343014388
ds000164,sub-001,1,116,stroop,incongruent,515.017,1.0,0.0,,0.0,1.0,1067.0,1.0,116,
ds000164,sub-001,1,117,stroop,neutral,524.018,1.0,1.089,1089.0,1.0,0.0,,0.0,117,1.6530996001720606
ds000164,sub-001,1,118,stroop,congruent,527.021,1.0,0.653,653.0,1.0,0.0,1089.0,1.0,118,-1.1678453144072678
ds000164,sub-001,1,119,stroop,congruent,530.022,1.0,0.642,642.0,1.0,0.0,653.0,1.0,119,-1.239015942986104
ds000164,sub-001,1,120,stroop,incongruent,533.023,1.0,0.961,961.0,1.0,1.0,642.0,1.0,120,0.8249322858001477
ds000164,sub-002,1,1,stroop,neutral,3.396,1.0,0.888,888.0,1.0,0.0,,,1,0.0
ds000164,sub-002,1,2,stroop,congruent,6.399,1.0,0.597,597.0,1.0,0.0,888.0,1.0,2,-1.046731189803477
ds000164,sub-002,1,3,stroop,incongruent,15.4,1.0,1.428,1428.0,1.0,1.0,597.0,1.0,3,1.9423877748930503
ds000164,sub-002,1,4,stroop,neutral,24.403,1.0,0.87,870.0,0.0,0.0,1428.0,1.0,4,-0.06474625916310167
ds000164,sub-002,1,5,stroop,incongruent,27.406,1.0,0.0,,0.0,1.0,870.0,0.0,5,
ds000164,sub-002,1,6,stroop,neutral,30.407,1.0,0.888,888.0,1.0,0.0,,0.0,6,0.0
ds000164,sub-002,1,7,stroop,incongruent,33.408,1.0,0.742,742.0,0.0,1.0,888.0,1.0,7,-0.5251641021007136
ds000164,sub-002,1,8,stroop,congruent,36.409,1.0,1.511,1511.0,1.0,0.0,742.0,0.0,8,2.2409399699229082
ds000164,sub-002,1,9,stroop,incongruent,39.41,1.0,0.717,717.0,1.0,1.0,1511.0,1.0,9,-0.6150894620494659
ds000164,sub-002,1,10,stroop,neutral,42.411,1.0,0.564,564.0,1.0,0.0,717.0,1.0,10,-1.1654326649358302
ds000164,sub-002,1,11,stroop,incongruent,49.912,1.0,1.102,1102.0,1.0,1.0,564.0,1.0,11,0.7697610811613199
ds000164,sub-002,1,12,stroop,incongruent,52.915,1.0,0.836,836.0,1.0,1.0,1102.0,1.0,12,-0.18704474869340484
ds000164,sub-002,1,13,stroop,incongruent,55.916,1.0,0.802,802.0,1.0,1.0,836.0,1.0,13,-0.309343238223708
ds000164,sub-002,1,14,stroop,neutral,63.417,1.0,0.478,478.0,1.0,0.0,802.0,1.0,14,-1.4747759031595382
ds000164,sub-002,1,15,stroop,neutral,66.42,1.0,0.777,777.0,1.0,0.0,478.0,1.0,15,-0.39926859817246035
ds000164,sub-002,1,16,stroop,congruent,69.421,1.0,1.133,1133.0,1.0,0.0,777.0,1.0,16,0.8812685274977728
ds000164,sub-002,1,17,stroop,incongruent,72.422,1.0,0.957,957.0,1.0,1.0,1133.0,1.0,17,0.24819399345855642
ds000164,sub-002,1,18,stroop,congruent,76.923,1.0,0.833,833.0,1.0,0.0,957.0,1.0,18,-0.1978357918872551
ds000164,sub-002,1,19,stroop,congruent,84.424,1.0,0.773,773.0,1.0,0.0,833.0,1.0,19,-0.4136566557642607
ds000164,sub-002,1,20,stroop,neutral,87.427,1.0,1.005,1004.9999999999999,0.0,0.0,773.0,1.0,20,0.4208506845601605
ds000164,sub-002,1,21,stroop,congruent,91.928,1.0,0.954,954.0,1.0,0.0,1004.9999999999999,0.0,21,0.23740295026470615
ds000164,sub-002,1,22,stroop,incongruent,97.929,1.0,1.212,1212.0,1.0,1.0,954.0,1.0,22,1.1654326649358302
ds000164,sub-002,1,23,stroop,neutral,102.431,1.0,0.801,801.0,1.0,0.0,1212.0,1.0,23,-0.3129402526216581
ds000164,sub-002,1,24,stroop,neutral,105.433,1.0,0.647,647.0,1.0,0.0,801.0,1.0,24,-0.8668804699059725
ds000164,sub-002,1,25,stroop,neutral,108.434,1.0,0.734,734.0,1.0,0.0,647.0,1.0,25,-0.5539402172843143
ds000164,sub-002,1,26,stroop,congruent,112.935,1.0,0.862,862.0,1.0,0.0,734.0,1.0,26,-0.09352237434670242
ds000164,sub-002,1,27,stroop,neutral,115.936,1.0,0.638,638.0,1.0,0.0,862.0,1.0,27,-0.8992535994875233
ds000164,sub-002,1,28,stroop,incongruent,120.437,1.0,1.212,1212.0,1.0,1.0,638.0,1.0,28,1.1654326649358302
ds000164,sub-002,1,29,stroop,congruent,124.939,1.0,0.793,793.0,1.0,0.0,1212.0,1.0,29,-0.3417163678052588
ds000164,sub-002,1,30,stroop,neutral,129.44,1.0,0.927,927.0,1.0,0.0,793.0,1.0,30,0.14028356152005364
ds000164,sub-002,1,31,stroop,congruent,132.442,1.0,0.792,792.0,1.0,0.0,927.0,1.0,31,-0.34531338220320895
ds000164,sub-002,1,32,stroop,incongruent,135.443,1.0,1.087,1087.0,1.0,1.0,792.0,1.0,32,0.7158058651920686
ds000164,sub-002,1,33,stroop,neutral,144.444,1.0,0.942,942.0,1.0,0.0,1087.0,1.0,33,0.19423877748930504
ds000164,sub-002,1,34,stroop,congruent,147.447,1.0,0.756,756.0,1.0,0.0,942.0,1.0,34,-0.4748059005294123
ds000164,sub-002,1,35,stroop,congruent,150.448,1.0,0.827,827.0,1.0,0.0,756.0,1.0,35,-0.21941787827495568
ds000164,sub-002,1,36,stroop,congruent,153.449,1.0,0.774,774.0,1.0,0.0,827.0,1.0,36,-0.4100596413663106
ds000164,sub-002,1,37,stroop,congruent,157.95,1.0,0.655,655.0,1.0,0.0,774.0,1.0,37,-0.8381043547223717
ds000164,sub-002,1,38,stroop,incongruent,160.951,1.0,1.009,1008.9999999999999,1.0,1.0,655.0,1.0,38,0.43523874215196084
ds000164,sub-002,1,39,stroop,incongruent,163.952,1.0,0.993,993.0,1.0,1.0,1008.9999999999999,1.0,39,0.37768651178475976
